"from","to","target","source"
"Haruka Tomatsu","Yui Horie",155,55
"Haruka Tomatsu","Tomokazu Sugita",88,55
"Daisuke Ono","Ryohei Kimura",166,98
"Daisuke Ono","Yoshimasa Hosoya",49,98
"Daisuke Ono","Takahiro Sakurai",9,98
"Daisuke Ono","Showtaro Morikubo",167,98
"Daisuke Ono","Yui Horie",155,98
"Daisuke Ono","Tomokazu Sugita",88,98
"Ryohei Kimura","Yoshimasa Hosoya",49,166
"Ryohei Kimura","Takahiro Sakurai",9,166
"Ryohei Kimura","Showtaro Morikubo",167,166
"Ryohei Kimura","Yui Horie",155,166
"Ryohei Kimura","Tomokazu Sugita",88,166
"Yoshimasa Hosoya","Takahiro Sakurai",9,49
"Yoshimasa Hosoya","Showtaro Morikubo",167,49
"Yoshimasa Hosoya","Yui Horie",155,49
"Yoshimasa Hosoya","Tomokazu Sugita",88,49
"Takahiro Sakurai","Showtaro Morikubo",167,9
"Takahiro Sakurai","Yui Horie",155,9
"Takahiro Sakurai","Tomokazu Sugita",88,9
"Showtaro Morikubo","Yui Horie",155,167
"Showtaro Morikubo","Tomokazu Sugita",88,167
"Yui Horie","Tomokazu Sugita",88,155
"Kengo Kawanishi","Ai Kayano",54,168
"Kengo Kawanishi","Kana Hanazawa",74,168
"Kengo Kawanishi","Misaki Kuno",169,168
"Kengo Kawanishi","Nobuhiko Okamoto",101,168
"Kengo Kawanishi","Marina Inoue",170,168
"Kengo Kawanishi","Yoshimasa Hosoya",49,168
"Kengo Kawanishi","Shinichiro Miki",132,168
"Kengo Kawanishi","Tomokazu Sugita",88,168
"Kengo Kawanishi","Subaru Kimura",171,168
"Kengo Kawanishi","Shigeru Chiba",172,168
"Kengo Kawanishi","Toru Okawa",173,168
"Kengo Kawanishi","Takahiro Sakurai",9,168
"Ai Kayano","Kana Hanazawa",74,54
"Ai Kayano","Misaki Kuno",169,54
"Ai Kayano","Nobuhiko Okamoto",101,54
"Ai Kayano","Marina Inoue",170,54
"Ai Kayano","Yoshimasa Hosoya",49,54
"Ai Kayano","Shinichiro Miki",132,54
"Ai Kayano","Tomokazu Sugita",88,54
"Ai Kayano","Subaru Kimura",171,54
"Ai Kayano","Shigeru Chiba",172,54
"Ai Kayano","Toru Okawa",173,54
"Ai Kayano","Takahiro Sakurai",9,54
"Kana Hanazawa","Misaki Kuno",169,74
"Kana Hanazawa","Nobuhiko Okamoto",101,74
"Kana Hanazawa","Marina Inoue",170,74
"Kana Hanazawa","Yoshimasa Hosoya",49,74
"Kana Hanazawa","Shinichiro Miki",132,74
"Kana Hanazawa","Tomokazu Sugita",88,74
"Kana Hanazawa","Subaru Kimura",171,74
"Kana Hanazawa","Shigeru Chiba",172,74
"Kana Hanazawa","Toru Okawa",173,74
"Kana Hanazawa","Takahiro Sakurai",9,74
"Misaki Kuno","Nobuhiko Okamoto",101,169
"Misaki Kuno","Marina Inoue",170,169
"Misaki Kuno","Yoshimasa Hosoya",49,169
"Misaki Kuno","Shinichiro Miki",132,169
"Misaki Kuno","Tomokazu Sugita",88,169
"Misaki Kuno","Subaru Kimura",171,169
"Misaki Kuno","Shigeru Chiba",172,169
"Misaki Kuno","Toru Okawa",173,169
"Misaki Kuno","Takahiro Sakurai",9,169
"Nobuhiko Okamoto","Marina Inoue",170,101
"Nobuhiko Okamoto","Yoshimasa Hosoya",49,101
"Nobuhiko Okamoto","Shinichiro Miki",132,101
"Nobuhiko Okamoto","Tomokazu Sugita",88,101
"Nobuhiko Okamoto","Subaru Kimura",171,101
"Nobuhiko Okamoto","Shigeru Chiba",172,101
"Nobuhiko Okamoto","Toru Okawa",173,101
"Nobuhiko Okamoto","Takahiro Sakurai",9,101
"Marina Inoue","Yoshimasa Hosoya",49,170
"Marina Inoue","Shinichiro Miki",132,170
"Marina Inoue","Tomokazu Sugita",88,170
"Marina Inoue","Subaru Kimura",171,170
"Marina Inoue","Shigeru Chiba",172,170
"Marina Inoue","Toru Okawa",173,170
"Marina Inoue","Takahiro Sakurai",9,170
"Yoshimasa Hosoya","Shinichiro Miki",132,49
"Yoshimasa Hosoya","Tomokazu Sugita",88,49
"Yoshimasa Hosoya","Subaru Kimura",171,49
"Yoshimasa Hosoya","Shigeru Chiba",172,49
"Yoshimasa Hosoya","Toru Okawa",173,49
"Yoshimasa Hosoya","Takahiro Sakurai",9,49
"Shinichiro Miki","Tomokazu Sugita",88,132
"Shinichiro Miki","Subaru Kimura",171,132
"Shinichiro Miki","Shigeru Chiba",172,132
"Shinichiro Miki","Toru Okawa",173,132
"Shinichiro Miki","Takahiro Sakurai",9,132
"Tomokazu Sugita","Subaru Kimura",171,88
"Tomokazu Sugita","Shigeru Chiba",172,88
"Tomokazu Sugita","Toru Okawa",173,88
"Tomokazu Sugita","Takahiro Sakurai",9,88
"Subaru Kimura","Shigeru Chiba",172,171
"Subaru Kimura","Toru Okawa",173,171
"Subaru Kimura","Takahiro Sakurai",9,171
"Shigeru Chiba","Toru Okawa",173,172
"Shigeru Chiba","Takahiro Sakurai",9,172
"Toru Okawa","Takahiro Sakurai",9,173
"Kengo Kawanishi","Yoshimasa Hosoya",49,168
"Kengo Kawanishi","Natsuki Hanae",79,168
"Kengo Kawanishi","Yuuichirou Umehara",174,168
"Kengo Kawanishi","Yasuaki Takumi",175,168
"Kengo Kawanishi","Taishi Murata",140,168
"Kengo Kawanishi","Kouhei Amasaki",176,168
"Kengo Kawanishi","Mutsumi Tamura",59,168
"Kengo Kawanishi","Soma Saito",114,168
"Kengo Kawanishi","Yuka Terasaki",177,168
"Kengo Kawanishi","Hisako Kanemoto",143,168
"Kengo Kawanishi","Takahiro Sakurai",9,168
"Kengo Kawanishi","Masaya Matsukaze",178,168
"Kengo Kawanishi","Toru Okawa",173,168
"Yoshimasa Hosoya","Natsuki Hanae",79,49
"Yoshimasa Hosoya","Yuuichirou Umehara",174,49
"Yoshimasa Hosoya","Yasuaki Takumi",175,49
"Yoshimasa Hosoya","Taishi Murata",140,49
"Yoshimasa Hosoya","Kouhei Amasaki",176,49
"Yoshimasa Hosoya","Mutsumi Tamura",59,49
"Yoshimasa Hosoya","Soma Saito",114,49
"Yoshimasa Hosoya","Yuka Terasaki",177,49
"Yoshimasa Hosoya","Hisako Kanemoto",143,49
"Yoshimasa Hosoya","Takahiro Sakurai",9,49
"Yoshimasa Hosoya","Masaya Matsukaze",178,49
"Yoshimasa Hosoya","Toru Okawa",173,49
"Natsuki Hanae","Yuuichirou Umehara",174,79
"Natsuki Hanae","Yasuaki Takumi",175,79
"Natsuki Hanae","Taishi Murata",140,79
"Natsuki Hanae","Kouhei Amasaki",176,79
"Natsuki Hanae","Mutsumi Tamura",59,79
"Natsuki Hanae","Soma Saito",114,79
"Natsuki Hanae","Yuka Terasaki",177,79
"Natsuki Hanae","Hisako Kanemoto",143,79
"Natsuki Hanae","Takahiro Sakurai",9,79
"Natsuki Hanae","Masaya Matsukaze",178,79
"Natsuki Hanae","Toru Okawa",173,79
"Yuuichirou Umehara","Yasuaki Takumi",175,174
"Yuuichirou Umehara","Taishi Murata",140,174
"Yuuichirou Umehara","Kouhei Amasaki",176,174
"Yuuichirou Umehara","Mutsumi Tamura",59,174
"Yuuichirou Umehara","Soma Saito",114,174
"Yuuichirou Umehara","Yuka Terasaki",177,174
"Yuuichirou Umehara","Hisako Kanemoto",143,174
"Yuuichirou Umehara","Takahiro Sakurai",9,174
"Yuuichirou Umehara","Masaya Matsukaze",178,174
"Yuuichirou Umehara","Toru Okawa",173,174
"Yasuaki Takumi","Taishi Murata",140,175
"Yasuaki Takumi","Kouhei Amasaki",176,175
"Yasuaki Takumi","Mutsumi Tamura",59,175
"Yasuaki Takumi","Soma Saito",114,175
"Yasuaki Takumi","Yuka Terasaki",177,175
"Yasuaki Takumi","Hisako Kanemoto",143,175
"Yasuaki Takumi","Takahiro Sakurai",9,175
"Yasuaki Takumi","Masaya Matsukaze",178,175
"Yasuaki Takumi","Toru Okawa",173,175
"Taishi Murata","Kouhei Amasaki",176,140
"Taishi Murata","Mutsumi Tamura",59,140
"Taishi Murata","Soma Saito",114,140
"Taishi Murata","Yuka Terasaki",177,140
"Taishi Murata","Hisako Kanemoto",143,140
"Taishi Murata","Takahiro Sakurai",9,140
"Taishi Murata","Masaya Matsukaze",178,140
"Taishi Murata","Toru Okawa",173,140
"Kouhei Amasaki","Mutsumi Tamura",59,176
"Kouhei Amasaki","Soma Saito",114,176
"Kouhei Amasaki","Yuka Terasaki",177,176
"Kouhei Amasaki","Hisako Kanemoto",143,176
"Kouhei Amasaki","Takahiro Sakurai",9,176
"Kouhei Amasaki","Masaya Matsukaze",178,176
"Kouhei Amasaki","Toru Okawa",173,176
"Mutsumi Tamura","Soma Saito",114,59
"Mutsumi Tamura","Yuka Terasaki",177,59
"Mutsumi Tamura","Hisako Kanemoto",143,59
"Mutsumi Tamura","Takahiro Sakurai",9,59
"Mutsumi Tamura","Masaya Matsukaze",178,59
"Mutsumi Tamura","Toru Okawa",173,59
"Soma Saito","Yuka Terasaki",177,114
"Soma Saito","Hisako Kanemoto",143,114
"Soma Saito","Takahiro Sakurai",9,114
"Soma Saito","Masaya Matsukaze",178,114
"Soma Saito","Toru Okawa",173,114
"Yuka Terasaki","Hisako Kanemoto",143,177
"Yuka Terasaki","Takahiro Sakurai",9,177
"Yuka Terasaki","Masaya Matsukaze",178,177
"Yuka Terasaki","Toru Okawa",173,177
"Hisako Kanemoto","Takahiro Sakurai",9,143
"Hisako Kanemoto","Masaya Matsukaze",178,143
"Hisako Kanemoto","Toru Okawa",173,143
"Takahiro Sakurai","Masaya Matsukaze",178,9
"Takahiro Sakurai","Toru Okawa",173,9
"Masaya Matsukaze","Toru Okawa",173,178
"Kentaro Kumagai","Akari Kito",87,118
"Kentaro Kumagai","Yuichi Nakamura",73,118
"Kentaro Kumagai","Reina Ueda",145,118
"Kentaro Kumagai","Satoshi Hino",179,118
"Kentaro Kumagai","Yoshitsugu Matsuoka",134,118
"Kentaro Kumagai","Natsumi Takamori",180,118
"Kentaro Kumagai","Ai Kayano",54,118
"Kentaro Kumagai","Takahiro Sakurai",9,118
"Kentaro Kumagai","Wataru Hatano",181,118
"Kentaro Kumagai","Yuichi Iguchi",182,118
"Kentaro Kumagai","Minori Suzuki",183,118
"Kentaro Kumagai","Megumi Nakajima",184,118
"Kentaro Kumagai","Yuhko Kaida",185,118
"Kentaro Kumagai","Chika Anzai",186,118
"Kentaro Kumagai","Yumi Uchiyama",187,118
"Kentaro Kumagai","Kaede Hondo",188,118
"Kentaro Kumagai","Satoshi Mikami",189,118
"Kentaro Kumagai","Ayane Sakura",163,118
"Kentaro Kumagai","Ari Ozawa",146,118
"Kentaro Kumagai","Tatsuhisa Suzuki",190,118
"Kentaro Kumagai","Hiro Shimono",208,118
"Akari Kito","Yuichi Nakamura",73,87
"Akari Kito","Reina Ueda",145,87
"Akari Kito","Satoshi Hino",179,87
"Akari Kito","Yoshitsugu Matsuoka",134,87
"Akari Kito","Natsumi Takamori",180,87
"Akari Kito","Ai Kayano",54,87
"Akari Kito","Takahiro Sakurai",9,87
"Akari Kito","Wataru Hatano",181,87
"Akari Kito","Yuichi Iguchi",182,87
"Akari Kito","Minori Suzuki",183,87
"Akari Kito","Megumi Nakajima",184,87
"Akari Kito","Yuhko Kaida",185,87
"Akari Kito","Chika Anzai",186,87
"Akari Kito","Yumi Uchiyama",187,87
"Akari Kito","Kaede Hondo",188,87
"Akari Kito","Satoshi Mikami",189,87
"Akari Kito","Ayane Sakura",163,87
"Akari Kito","Ari Ozawa",146,87
"Akari Kito","Tatsuhisa Suzuki",190,87
"Akari Kito","Hiro Shimono",208,87
"Yuichi Nakamura","Reina Ueda",145,73
"Yuichi Nakamura","Satoshi Hino",179,73
"Yuichi Nakamura","Yoshitsugu Matsuoka",134,73
"Yuichi Nakamura","Natsumi Takamori",180,73
"Yuichi Nakamura","Ai Kayano",54,73
"Yuichi Nakamura","Takahiro Sakurai",9,73
"Yuichi Nakamura","Wataru Hatano",181,73
"Yuichi Nakamura","Yuichi Iguchi",182,73
"Yuichi Nakamura","Minori Suzuki",183,73
"Yuichi Nakamura","Megumi Nakajima",184,73
"Yuichi Nakamura","Yuhko Kaida",185,73
"Yuichi Nakamura","Chika Anzai",186,73
"Yuichi Nakamura","Yumi Uchiyama",187,73
"Yuichi Nakamura","Kaede Hondo",188,73
"Yuichi Nakamura","Satoshi Mikami",189,73
"Yuichi Nakamura","Ayane Sakura",163,73
"Yuichi Nakamura","Ari Ozawa",146,73
"Yuichi Nakamura","Tatsuhisa Suzuki",190,73
"Yuichi Nakamura","Hiro Shimono",208,73
"Reina Ueda","Satoshi Hino",179,145
"Reina Ueda","Yoshitsugu Matsuoka",134,145
"Reina Ueda","Natsumi Takamori",180,145
"Reina Ueda","Ai Kayano",54,145
"Reina Ueda","Takahiro Sakurai",9,145
"Reina Ueda","Wataru Hatano",181,145
"Reina Ueda","Yuichi Iguchi",182,145
"Reina Ueda","Minori Suzuki",183,145
"Reina Ueda","Megumi Nakajima",184,145
"Reina Ueda","Yuhko Kaida",185,145
"Reina Ueda","Chika Anzai",186,145
"Reina Ueda","Yumi Uchiyama",187,145
"Reina Ueda","Kaede Hondo",188,145
"Reina Ueda","Satoshi Mikami",189,145
"Reina Ueda","Ayane Sakura",163,145
"Reina Ueda","Ari Ozawa",146,145
"Reina Ueda","Tatsuhisa Suzuki",190,145
"Reina Ueda","Hiro Shimono",208,145
"Satoshi Hino","Yoshitsugu Matsuoka",134,179
"Satoshi Hino","Natsumi Takamori",180,179
"Satoshi Hino","Ai Kayano",54,179
"Satoshi Hino","Takahiro Sakurai",9,179
"Satoshi Hino","Wataru Hatano",181,179
"Satoshi Hino","Yuichi Iguchi",182,179
"Satoshi Hino","Minori Suzuki",183,179
"Satoshi Hino","Megumi Nakajima",184,179
"Satoshi Hino","Yuhko Kaida",185,179
"Satoshi Hino","Chika Anzai",186,179
"Satoshi Hino","Yumi Uchiyama",187,179
"Satoshi Hino","Kaede Hondo",188,179
"Satoshi Hino","Satoshi Mikami",189,179
"Satoshi Hino","Ayane Sakura",163,179
"Satoshi Hino","Ari Ozawa",146,179
"Satoshi Hino","Tatsuhisa Suzuki",190,179
"Satoshi Hino","Hiro Shimono",208,179
"Yoshitsugu Matsuoka","Natsumi Takamori",180,134
"Yoshitsugu Matsuoka","Ai Kayano",54,134
"Yoshitsugu Matsuoka","Takahiro Sakurai",9,134
"Yoshitsugu Matsuoka","Wataru Hatano",181,134
"Yoshitsugu Matsuoka","Yuichi Iguchi",182,134
"Yoshitsugu Matsuoka","Minori Suzuki",183,134
"Yoshitsugu Matsuoka","Megumi Nakajima",184,134
"Yoshitsugu Matsuoka","Yuhko Kaida",185,134
"Yoshitsugu Matsuoka","Chika Anzai",186,134
"Yoshitsugu Matsuoka","Yumi Uchiyama",187,134
"Yoshitsugu Matsuoka","Kaede Hondo",188,134
"Yoshitsugu Matsuoka","Satoshi Mikami",189,134
"Yoshitsugu Matsuoka","Ayane Sakura",163,134
"Yoshitsugu Matsuoka","Ari Ozawa",146,134
"Yoshitsugu Matsuoka","Tatsuhisa Suzuki",190,134
"Yoshitsugu Matsuoka","Hiro Shimono",208,134
"Natsumi Takamori","Ai Kayano",54,180
"Natsumi Takamori","Takahiro Sakurai",9,180
"Natsumi Takamori","Wataru Hatano",181,180
"Natsumi Takamori","Yuichi Iguchi",182,180
"Natsumi Takamori","Minori Suzuki",183,180
"Natsumi Takamori","Megumi Nakajima",184,180
"Natsumi Takamori","Yuhko Kaida",185,180
"Natsumi Takamori","Chika Anzai",186,180
"Natsumi Takamori","Yumi Uchiyama",187,180
"Natsumi Takamori","Kaede Hondo",188,180
"Natsumi Takamori","Satoshi Mikami",189,180
"Natsumi Takamori","Ayane Sakura",163,180
"Natsumi Takamori","Ari Ozawa",146,180
"Natsumi Takamori","Tatsuhisa Suzuki",190,180
"Natsumi Takamori","Hiro Shimono",208,180
"Ai Kayano","Takahiro Sakurai",9,54
"Ai Kayano","Wataru Hatano",181,54
"Ai Kayano","Yuichi Iguchi",182,54
"Ai Kayano","Minori Suzuki",183,54
"Ai Kayano","Megumi Nakajima",184,54
"Ai Kayano","Yuhko Kaida",185,54
"Ai Kayano","Chika Anzai",186,54
"Ai Kayano","Yumi Uchiyama",187,54
"Ai Kayano","Kaede Hondo",188,54
"Ai Kayano","Satoshi Mikami",189,54
"Ai Kayano","Ayane Sakura",163,54
"Ai Kayano","Ari Ozawa",146,54
"Ai Kayano","Tatsuhisa Suzuki",190,54
"Ai Kayano","Hiro Shimono",208,54
"Takahiro Sakurai","Wataru Hatano",181,9
"Takahiro Sakurai","Yuichi Iguchi",182,9
"Takahiro Sakurai","Minori Suzuki",183,9
"Takahiro Sakurai","Megumi Nakajima",184,9
"Takahiro Sakurai","Yuhko Kaida",185,9
"Takahiro Sakurai","Chika Anzai",186,9
"Takahiro Sakurai","Yumi Uchiyama",187,9
"Takahiro Sakurai","Kaede Hondo",188,9
"Takahiro Sakurai","Satoshi Mikami",189,9
"Takahiro Sakurai","Ayane Sakura",163,9
"Takahiro Sakurai","Ari Ozawa",146,9
"Takahiro Sakurai","Tatsuhisa Suzuki",190,9
"Takahiro Sakurai","Hiro Shimono",208,9
"Wataru Hatano","Yuichi Iguchi",182,181
"Wataru Hatano","Minori Suzuki",183,181
"Wataru Hatano","Megumi Nakajima",184,181
"Wataru Hatano","Yuhko Kaida",185,181
"Wataru Hatano","Chika Anzai",186,181
"Wataru Hatano","Yumi Uchiyama",187,181
"Wataru Hatano","Kaede Hondo",188,181
"Wataru Hatano","Satoshi Mikami",189,181
"Wataru Hatano","Ayane Sakura",163,181
"Wataru Hatano","Ari Ozawa",146,181
"Wataru Hatano","Tatsuhisa Suzuki",190,181
"Wataru Hatano","Hiro Shimono",208,181
"Yuichi Iguchi","Minori Suzuki",183,182
"Yuichi Iguchi","Megumi Nakajima",184,182
"Yuichi Iguchi","Yuhko Kaida",185,182
"Yuichi Iguchi","Chika Anzai",186,182
"Yuichi Iguchi","Yumi Uchiyama",187,182
"Yuichi Iguchi","Kaede Hondo",188,182
"Yuichi Iguchi","Satoshi Mikami",189,182
"Yuichi Iguchi","Ayane Sakura",163,182
"Yuichi Iguchi","Ari Ozawa",146,182
"Yuichi Iguchi","Tatsuhisa Suzuki",190,182
"Yuichi Iguchi","Hiro Shimono",208,182
"Minori Suzuki","Megumi Nakajima",184,183
"Minori Suzuki","Yuhko Kaida",185,183
"Minori Suzuki","Chika Anzai",186,183
"Minori Suzuki","Yumi Uchiyama",187,183
"Minori Suzuki","Kaede Hondo",188,183
"Minori Suzuki","Satoshi Mikami",189,183
"Minori Suzuki","Ayane Sakura",163,183
"Minori Suzuki","Ari Ozawa",146,183
"Minori Suzuki","Tatsuhisa Suzuki",190,183
"Minori Suzuki","Hiro Shimono",208,183
"Megumi Nakajima","Yuhko Kaida",185,184
"Megumi Nakajima","Chika Anzai",186,184
"Megumi Nakajima","Yumi Uchiyama",187,184
"Megumi Nakajima","Kaede Hondo",188,184
"Megumi Nakajima","Satoshi Mikami",189,184
"Megumi Nakajima","Ayane Sakura",163,184
"Megumi Nakajima","Ari Ozawa",146,184
"Megumi Nakajima","Tatsuhisa Suzuki",190,184
"Megumi Nakajima","Hiro Shimono",208,184
"Yuhko Kaida","Chika Anzai",186,185
"Yuhko Kaida","Yumi Uchiyama",187,185
"Yuhko Kaida","Kaede Hondo",188,185
"Yuhko Kaida","Satoshi Mikami",189,185
"Yuhko Kaida","Ayane Sakura",163,185
"Yuhko Kaida","Ari Ozawa",146,185
"Yuhko Kaida","Tatsuhisa Suzuki",190,185
"Yuhko Kaida","Hiro Shimono",208,185
"Chika Anzai","Yumi Uchiyama",187,186
"Chika Anzai","Kaede Hondo",188,186
"Chika Anzai","Satoshi Mikami",189,186
"Chika Anzai","Ayane Sakura",163,186
"Chika Anzai","Ari Ozawa",146,186
"Chika Anzai","Tatsuhisa Suzuki",190,186
"Chika Anzai","Hiro Shimono",208,186
"Yumi Uchiyama","Kaede Hondo",188,187
"Yumi Uchiyama","Satoshi Mikami",189,187
"Yumi Uchiyama","Ayane Sakura",163,187
"Yumi Uchiyama","Ari Ozawa",146,187
"Yumi Uchiyama","Tatsuhisa Suzuki",190,187
"Yumi Uchiyama","Hiro Shimono",208,187
"Kaede Hondo","Satoshi Mikami",189,188
"Kaede Hondo","Ayane Sakura",163,188
"Kaede Hondo","Ari Ozawa",146,188
"Kaede Hondo","Tatsuhisa Suzuki",190,188
"Kaede Hondo","Hiro Shimono",208,188
"Satoshi Mikami","Ayane Sakura",163,189
"Satoshi Mikami","Ari Ozawa",146,189
"Satoshi Mikami","Tatsuhisa Suzuki",190,189
"Satoshi Mikami","Hiro Shimono",208,189
"Ayane Sakura","Ari Ozawa",146,163
"Ayane Sakura","Tatsuhisa Suzuki",190,163
"Ayane Sakura","Hiro Shimono",208,163
"Ari Ozawa","Tatsuhisa Suzuki",190,146
"Ari Ozawa","Hiro Shimono",208,146
"Tatsuhisa Suzuki","Hiro Shimono",208,190
"Yuto Uemura","Takahiro Sakurai",9,122
"Yuto Uemura","Kenyu Horiuchi",94,122
"Yuto Uemura","Nanako Mori",161,122
"Yuto Uemura","Yusuke Kobayashi",141,122
"Yuto Uemura","Shunsuke Takeuchi",121,122
"Yuto Uemura","Junji Majima",191,122
"Yuto Uemura","Rie Takahashi",192,122
"Yuto Uemura","Hinata Tadokoro",193,122
"Yuto Uemura","Kenjiro Tsuda",35,122
"Yuto Uemura","Takehito Koyasu",147,122
"Yuto Uemura","Sayaka Ohara",110,122
"Yuto Uemura","Nobuo Tobita",125,122
"Takahiro Sakurai","Kenyu Horiuchi",94,9
"Takahiro Sakurai","Nanako Mori",161,9
"Takahiro Sakurai","Yusuke Kobayashi",141,9
"Takahiro Sakurai","Shunsuke Takeuchi",121,9
"Takahiro Sakurai","Junji Majima",191,9
"Takahiro Sakurai","Rie Takahashi",192,9
"Takahiro Sakurai","Hinata Tadokoro",193,9
"Takahiro Sakurai","Kenjiro Tsuda",35,9
"Takahiro Sakurai","Takehito Koyasu",147,9
"Takahiro Sakurai","Sayaka Ohara",110,9
"Takahiro Sakurai","Nobuo Tobita",125,9
"Kenyu Horiuchi","Nanako Mori",161,94
"Kenyu Horiuchi","Yusuke Kobayashi",141,94
"Kenyu Horiuchi","Shunsuke Takeuchi",121,94
"Kenyu Horiuchi","Junji Majima",191,94
"Kenyu Horiuchi","Rie Takahashi",192,94
"Kenyu Horiuchi","Hinata Tadokoro",193,94
"Kenyu Horiuchi","Kenjiro Tsuda",35,94
"Kenyu Horiuchi","Takehito Koyasu",147,94
"Kenyu Horiuchi","Sayaka Ohara",110,94
"Kenyu Horiuchi","Nobuo Tobita",125,94
"Nanako Mori","Yusuke Kobayashi",141,161
"Nanako Mori","Shunsuke Takeuchi",121,161
"Nanako Mori","Junji Majima",191,161
"Nanako Mori","Rie Takahashi",192,161
"Nanako Mori","Hinata Tadokoro",193,161
"Nanako Mori","Kenjiro Tsuda",35,161
"Nanako Mori","Takehito Koyasu",147,161
"Nanako Mori","Sayaka Ohara",110,161
"Nanako Mori","Nobuo Tobita",125,161
"Yusuke Kobayashi","Shunsuke Takeuchi",121,141
"Yusuke Kobayashi","Junji Majima",191,141
"Yusuke Kobayashi","Rie Takahashi",192,141
"Yusuke Kobayashi","Hinata Tadokoro",193,141
"Yusuke Kobayashi","Kenjiro Tsuda",35,141
"Yusuke Kobayashi","Takehito Koyasu",147,141
"Yusuke Kobayashi","Sayaka Ohara",110,141
"Yusuke Kobayashi","Nobuo Tobita",125,141
"Shunsuke Takeuchi","Junji Majima",191,121
"Shunsuke Takeuchi","Rie Takahashi",192,121
"Shunsuke Takeuchi","Hinata Tadokoro",193,121
"Shunsuke Takeuchi","Kenjiro Tsuda",35,121
"Shunsuke Takeuchi","Takehito Koyasu",147,121
"Shunsuke Takeuchi","Sayaka Ohara",110,121
"Shunsuke Takeuchi","Nobuo Tobita",125,121
"Junji Majima","Rie Takahashi",192,191
"Junji Majima","Hinata Tadokoro",193,191
"Junji Majima","Kenjiro Tsuda",35,191
"Junji Majima","Takehito Koyasu",147,191
"Junji Majima","Sayaka Ohara",110,191
"Junji Majima","Nobuo Tobita",125,191
"Rie Takahashi","Hinata Tadokoro",193,192
"Rie Takahashi","Kenjiro Tsuda",35,192
"Rie Takahashi","Takehito Koyasu",147,192
"Rie Takahashi","Sayaka Ohara",110,192
"Rie Takahashi","Nobuo Tobita",125,192
"Hinata Tadokoro","Kenjiro Tsuda",35,193
"Hinata Tadokoro","Takehito Koyasu",147,193
"Hinata Tadokoro","Sayaka Ohara",110,193
"Hinata Tadokoro","Nobuo Tobita",125,193
"Kenjiro Tsuda","Takehito Koyasu",147,35
"Kenjiro Tsuda","Sayaka Ohara",110,35
"Kenjiro Tsuda","Nobuo Tobita",125,35
"Takehito Koyasu","Sayaka Ohara",110,147
"Takehito Koyasu","Nobuo Tobita",125,147
"Sayaka Ohara","Nobuo Tobita",125,110
"Kensho Ono","Takahiro Sakurai",9,39
"Kensho Ono","Mikako Komatsu",32,39
"Kensho Ono","Etsuko Kozakura",194,39
"Kensho Ono","Subaru Kimura",171,39
"Kensho Ono","Kaito Ishikawa",31,39
"Kensho Ono","Ami Koshimizu",108,39
"Kensho Ono","Yoji Ikuta",195,39
"Kensho Ono","Hayato Kimura",196,39
"Kensho Ono","Kotaro Nishiyama",197,39
"Kensho Ono","Takuya Kirimoto",198,39
"Kensho Ono","Tomokazu Seki",115,39
"Kensho Ono","Suzuko Mimori",209,39
"Takahiro Sakurai","Mikako Komatsu",32,9
"Takahiro Sakurai","Etsuko Kozakura",194,9
"Takahiro Sakurai","Subaru Kimura",171,9
"Takahiro Sakurai","Kaito Ishikawa",31,9
"Takahiro Sakurai","Ami Koshimizu",108,9
"Takahiro Sakurai","Yoji Ikuta",195,9
"Takahiro Sakurai","Hayato Kimura",196,9
"Takahiro Sakurai","Kotaro Nishiyama",197,9
"Takahiro Sakurai","Takuya Kirimoto",198,9
"Takahiro Sakurai","Tomokazu Seki",115,9
"Takahiro Sakurai","Suzuko Mimori",209,9
"Mikako Komatsu","Etsuko Kozakura",194,32
"Mikako Komatsu","Subaru Kimura",171,32
"Mikako Komatsu","Kaito Ishikawa",31,32
"Mikako Komatsu","Ami Koshimizu",108,32
"Mikako Komatsu","Yoji Ikuta",195,32
"Mikako Komatsu","Hayato Kimura",196,32
"Mikako Komatsu","Kotaro Nishiyama",197,32
"Mikako Komatsu","Takuya Kirimoto",198,32
"Mikako Komatsu","Tomokazu Seki",115,32
"Mikako Komatsu","Suzuko Mimori",209,32
"Etsuko Kozakura","Subaru Kimura",171,194
"Etsuko Kozakura","Kaito Ishikawa",31,194
"Etsuko Kozakura","Ami Koshimizu",108,194
"Etsuko Kozakura","Yoji Ikuta",195,194
"Etsuko Kozakura","Hayato Kimura",196,194
"Etsuko Kozakura","Kotaro Nishiyama",197,194
"Etsuko Kozakura","Takuya Kirimoto",198,194
"Etsuko Kozakura","Tomokazu Seki",115,194
"Etsuko Kozakura","Suzuko Mimori",209,194
"Subaru Kimura","Kaito Ishikawa",31,171
"Subaru Kimura","Ami Koshimizu",108,171
"Subaru Kimura","Yoji Ikuta",195,171
"Subaru Kimura","Hayato Kimura",196,171
"Subaru Kimura","Kotaro Nishiyama",197,171
"Subaru Kimura","Takuya Kirimoto",198,171
"Subaru Kimura","Tomokazu Seki",115,171
"Subaru Kimura","Suzuko Mimori",209,171
"Kaito Ishikawa","Ami Koshimizu",108,31
"Kaito Ishikawa","Yoji Ikuta",195,31
"Kaito Ishikawa","Hayato Kimura",196,31
"Kaito Ishikawa","Kotaro Nishiyama",197,31
